CUST_ID,BALANCE,PURCHASES,risk_appetite,neuro_score,conscientiousness,annual_revenue,years_with_bank,tier,psychotype,recommendation,estimated_LTV
USER_987,"5706,239991","2043,910081","0,05478724692","0,2982305762","0,1713245445","326,1902012",7,Retail,Standard,Standard Savings,"2283,33"
USER_988,"2828,962538","1966,851664","0,7033053069","0,3934253513","0,6676017136","180,7851602",10,Retail,Standard,Standard Savings,"1807,85"
USER_989,"17098,23699","12844,79033","0,8912626489","0,4647541143","0,6094452973","1111,807656",8,HNW,Standard,Standard Savings,"8894,46"
USER_990,"16065,21564","2700,825233","0,6358745273","0,5077564495","0,643552123","857,2772866",1,HNW,Standard,Standard Savings,"857,28"
USER_991,"11864,4882","16465,61787","0,9377530155","0,2544540838","0,08800602751","922,5367672",8,Retail,Impulsive Intuitive,High-Leverage Trading / Crypto,"7380,29"
USER_992,"3176,53615","122,3362446","0,1285039785","0,4301125747","0,8935345835","161,2735324",5,Retail,Standard,Standard Savings,"806,37"
USER_993,"8921,608797","1828,899739","0,08773392726","0,2426770411","0,3892663968","482,6584346",12,Retail,Standard,Standard Savings,"5791,9"
USER_994,"4478,099756","5485,960892","0,8384127312","0,400687543","0,3133694064","333,6242056",7,Retail,Standard,Standard Savings,"2335,37"
USER_995,"960,5073461","11075,48002","0,8555111754","0,4034775781","0,4623614472","269,5349678",11,Retail,Standard,Standard Savings,"2964,88"
USER_996,"24926,99844","1481,297723","0,8310395271","0,5783073105","0,3900660657","1275,975876",11,HNW,Standard,Standard Savings,"14035,73"
USER_997,"1471,304488","13330,5308","0,7989649025","0,2594790082","0,8635770031","340,1758405",1,Retail,Rational Strategist,Standard Savings,"340,18"
USER_998,"30004,90653","4508,506714","0,3622283639","0,1285273606","0,9292609752","1590,415461",2,HNW,Rational Strategist,Stock Portfolio,"3180,83"
USER_999,"5906,010128","8072,459391","0,2174620836","0,2660935373","0,3034532164","456,7496942",1,Retail,Standard,Standard Savings,"456,75"
